V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V15,V16,V17,V18,V19,V20,V22,V23,V24,V27,V28,V29,V30,V31,V35,V36,V37,target,label
0.781,0.52,-1.908,0.332,-0.05,2.044,-1.388,-1.925,0.409,0.904,-0.375,1.57,-0.558,-0.923,-0.332,-0.503,1.227,0.533,-0.763,0.327,0.133,0.235,0.371,-5.732,1.289,-0.415,-0.029,-0.602,0.364,-0.53,-1.505,,test
1.363,0.951,-1.828,0.326,0.671,2.2,-1.215,-1.706,0.963,0.904,-0.636,1.87,-0.737,-1.364,-0.699,-0.124,1.227,0.528,-0.615,1.041,0.133,0.297,0.369,-3.646,2.142,-1.047,0.954,-0.602,0.364,-0.678,-0.22,,test
1.495,1.136,-1.827,0.887,1.318,2.054,-1.094,-1.527,1.25,0.904,-0.643,1.607,-0.506,-0.897,-0.881,0.021,1.227,0.524,-0.282,1.546,0.133,0.188,0.657,-2.406,4.656,-1.043,1.588,-0.572,0.364,-1.115,-0.504,,test
1.35,1.158,-1.837,1.448,1.158,2.372,-1.0,-1.357,1.039,0.904,0.479,2.21,-0.362,-2.147,-0.734,0.147,1.227,-3.574,0.126,1.493,0.133,0.236,0.659,-1.86,0.189,-0.682,-4.498,-0.352,0.364,0.049,0.354,,test
1.15,1.275,-1.946,1.42,1.36,2.133,-1.004,-1.255,0.727,0.904,0.871,1.561,0.214,-0.347,-0.441,-0.157,1.404,0.509,-0.572,1.052,0.284,0.234,0.657,-1.53,-0.456,-0.13,-0.22,-0.332,0.364,1.047,0.276,,test
1.494,1.507,-1.648,1.393,1.227,2.16,-0.86,-1.147,1.632,0.904,0.353,1.633,0.411,-0.794,0.479,0.142,1.492,0.528,-0.433,1.099,0.314,0.247,0.654,-1.237,-0.458,0.609,0.274,0.02,0.364,0.4,-0.413,,test
1.58,1.44,-1.591,1.416,1.17,2.041,-0.766,-1.017,1.67,0.904,0.432,1.382,0.722,-0.432,0.479,0.227,1.492,0.527,-0.111,1.133,0.314,0.188,0.655,-1.072,-0.456,0.923,0.54,0.02,0.364,0.538,-0.783,,test
1.378,1.078,-1.39,1.397,0.959,2.616,-0.626,-0.907,1.328,0.904,1.084,2.531,0.441,-1.661,1.016,0.57,1.492,0.139,-0.681,1.024,0.314,0.266,0.658,-0.848,-0.457,0.923,1.726,0.209,0.364,0.564,0.003,,test
-0.157,0.207,-2.118,1.26,0.605,2.405,-0.817,-0.807,-1.024,0.904,1.388,2.2,0.842,-2.229,1.065,0.2,1.492,0.436,-0.497,0.313,0.133,0.331,0.659,-0.729,-0.457,1.113,0.765,0.281,0.364,1.16,1.931,,test
0.364,0.435,-2.076,1.239,1.168,2.265,-1.135,-0.83,-0.354,0.904,-1.204,1.646,0.897,-0.544,1.065,-0.635,1.492,0.777,-0.395,0.444,0.284,0.324,0.658,-0.716,-0.456,1.776,0.996,0.288,0.364,-0.744,0.947,,test
0.142,0.784,-2.335,1.196,1.321,2.521,-1.25,-0.901,-0.067,0.904,0.637,2.516,0.85,-2.74,1.666,-0.636,1.492,-0.528,-0.275,0.602,0.314,0.338,0.658,-0.616,-0.454,1.799,-0.026,0.208,0.364,-0.289,1.882,,test
-1.144,-1.007,-2.876,1.013,0.521,2.457,-1.636,-1.002,-2.553,0.904,-0.086,2.34,0.511,-2.753,1.854,-1.233,1.492,-0.795,-0.116,-0.519,0.133,0.339,0.66,-0.599,-0.453,1.799,-0.399,0.148,0.364,0.457,2.496,,test
-1.787,-2.009,-3.248,0.857,-0.048,2.578,-2.048,-1.177,-3.155,0.904,-0.74,2.562,0.036,-3.239,1.854,-1.947,1.492,-0.358,0.194,-0.821,0.133,0.338,0.37,-0.663,-0.456,2.708,-0.544,-0.497,0.364,-1.09,2.692,,test
-2.613,-2.746,-3.635,0.215,-0.682,2.528,-2.482,-1.431,-4.433,0.904,-1.32,2.475,-0.738,-3.76,2.665,-1.947,1.492,-3.204,0.247,-1.326,-0.063,0.338,0.369,-0.719,-0.455,2.708,-3.706,-0.713,0.364,-1.195,2.973,,test
-3.302,-4.362,-4.283,0.804,-2.164,2.488,-5.066,-4.015,-6.059,0.904,-2.579,2.257,-2.311,-2.85,2.526,-4.97,1.492,-2.033,-0.327,-1.226,0.256,-0.29,-0.469,-1.538,-0.452,2.234,-2.771,-5.504,1.017,-2.342,3.021,,test
-0.636,-1.119,-3.258,0.772,-0.607,2.078,-4.665,-3.932,-1.118,0.904,-2.48,1.554,-0.891,-1.992,2.526,-4.254,1.492,0.433,-0.186,-1.047,0.51,0.311,0.085,-1.851,-0.452,1.36,0.262,-5.304,1.017,-2.564,0.778,,test
0.706,0.187,-2.8,0.284,0.159,2.024,-4.038,-3.638,0.056,0.904,-2.187,1.442,-0.368,-1.246,1.258,-2.727,1.492,0.437,-0.188,-0.713,0.314,0.255,0.085,-1.307,-0.454,0.787,0.327,-4.937,0.364,-2.201,-0.402,,test
1.107,0.702,-2.495,1.046,0.237,2.152,-3.409,-3.288,0.307,0.904,-0.736,1.59,-0.322,-1.062,0.479,-1.694,1.492,0.433,-0.418,-0.713,0.314,0.2,0.087,-0.905,-0.452,-0.052,1.162,-3.209,0.364,-1.149,-0.257,,test
1.114,0.631,-2.275,0.932,0.242,2.376,-2.874,-3.007,0.55,0.904,-0.109,1.992,-0.57,-1.239,0.089,-0.996,1.492,0.429,-0.513,-0.433,0.133,0.165,0.087,-0.689,-0.454,-0.575,0.09,-2.461,0.364,-0.173,-0.26,,test
1.487,0.916,-2.171,1.095,0.577,2.347,-2.537,-2.642,0.817,0.904,-0.062,1.967,-0.682,-1.4,-0.543,-0.725,1.492,0.439,-0.445,-0.159,-0.03,0.236,0.087,-0.501,-0.451,-0.558,1.082,-2.312,0.364,-0.183,0.224,,test
1.646,1.253,-2.013,1.103,1.405,2.322,-2.292,-2.473,1.017,0.904,-0.264,1.995,-0.138,-1.672,-0.597,-0.415,1.492,0.445,-0.653,0.15,-0.063,0.16,0.794,-0.348,-0.45,-0.526,0.844,-1.342,0.364,-0.006,0.173,,test
1.353,0.893,-1.83,1.067,0.76,2.15,-2.02,-2.207,0.602,0.904,-0.088,1.703,-0.169,-1.067,-0.597,-0.158,1.227,0.437,-0.88,0.186,0.51,0.278,0.933,-0.37,-0.451,-0.126,0.508,-0.873,0.364,-0.267,-0.587,,test
1.286,0.936,-1.931,0.911,0.852,2.284,-1.819,-2.005,0.761,0.904,0.304,1.968,-0.13,-1.412,-0.432,0.02,1.227,-3.57,-1.149,0.209,0.51,0.308,0.933,-0.242,-0.451,-0.137,-0.324,-0.779,0.364,-0.058,0.368,,test
0.889,0.967,-2.111,0.775,1.724,2.271,-1.797,-1.842,-0.24,0.904,0.698,1.777,0.786,-0.868,-0.357,-0.292,1.492,-0.561,-0.883,-0.13,-0.621,0.27,0.933,-0.238,-0.452,-0.263,-0.211,-0.423,0.364,0.666,0.561,,test
1.553,1.296,-1.858,0.65,1.526,2.402,-1.709,-1.751,1.164,0.904,-0.291,2.193,-0.073,-1.617,-0.357,-0.126,1.315,-2.776,-0.857,-0.007,0.322,0.302,0.933,-0.085,-0.451,0.032,-0.195,-0.423,0.364,-0.195,0.46,,test
1.518,1.349,-1.825,0.709,1.784,2.302,-1.69,-1.623,0.947,0.904,-0.304,2.019,0.503,-1.46,-0.078,-0.161,1.227,-1.901,-1.242,0.02,0.51,0.293,0.933,-0.053,-0.45,0.175,-0.986,-0.098,0.364,-0.15,0.14,,test
0.442,0.552,-2.212,0.679,1.437,2.336,-1.716,-1.538,-0.646,0.904,0.908,1.988,1.185,-1.967,-0.044,-0.159,1.492,-0.387,-0.98,-0.51,-0.259,0.33,0.934,-0.078,-0.45,0.561,0.833,0.187,0.364,0.584,1.525,,test
0.077,0.031,-2.577,0.532,1.324,2.435,-1.918,-1.507,-0.952,0.904,0.404,2.45,1.943,-3.068,0.335,-0.737,1.492,0.157,-1.043,-0.882,-0.259,0.336,0.936,-0.131,-0.448,0.561,-0.048,0.22,0.364,0.148,2.12,,test
-1.031,-1.024,-2.852,0.492,1.278,2.428,-2.186,-1.552,-2.305,0.904,-1.484,2.353,2.359,-2.806,0.998,-1.426,1.492,0.522,-0.969,-1.371,-0.259,0.336,0.939,-0.199,-0.449,1.375,-0.465,0.147,0.364,-1.34,2.096,,test
-1.589,-1.497,-3.269,0.064,0.981,2.471,-2.49,-1.652,-2.917,0.904,-0.465,2.451,2.231,-3.459,0.998,-1.778,1.492,0.517,-0.581,-1.998,0.382,0.348,0.939,-0.279,-0.445,1.654,-0.592,-0.472,0.364,-1.019,2.598,,test
-1.897,-2.123,-3.408,-0.78,0.615,2.409,-2.774,-1.738,-3.571,0.904,-1.262,2.397,2.1,-3.563,1.66,-2.498,1.492,0.528,-0.858,-1.709,0.51,0.358,-0.133,-0.336,-0.447,2.045,-0.11,-0.472,0.364,-0.645,2.518,,test
-1.516,-1.835,-3.355,-0.316,0.635,2.412,-3.42,-2.157,-2.98,0.904,-2.579,2.271,1.409,-3.17,2.802,-3.401,2.023,0.516,-1.067,-0.218,0.133,0.362,-1.317,-0.516,-0.447,3.022,-0.608,-1.966,0.364,-2.567,2.22,,test
-0.936,-1.179,-3.138,0.09,0.741,2.428,-3.418,-2.206,-2.604,0.904,-2.578,2.059,1.583,-1.183,2.802,-3.16,2.023,0.068,-1.236,-0.054,-0.194,0.346,-1.316,-0.494,-0.449,2.651,-0.622,-2.192,0.364,-2.556,1.714,,test
-0.734,-0.636,-2.905,-0.114,0.591,2.552,-3.147,-2.196,-1.971,0.904,-1.364,2.487,1.144,-2.616,2.562,-2.577,2.023,0.084,-0.949,-0.063,-0.259,0.299,-1.315,-0.404,-0.447,2.577,-0.245,-2.168,0.364,-1.491,1.371,,test
-0.544,-0.258,-2.973,-0.213,0.782,2.601,-3.06,-2.12,-1.965,0.904,-0.332,2.485,1.309,-3.186,1.793,-2.433,2.023,-3.569,-0.793,-0.429,-0.259,0.321,-1.317,-0.37,-0.45,1.61,-4.5,-1.964,0.364,-0.15,1.829,,test
-1.695,-1.995,-3.42,-0.569,-0.63,2.18,-3.155,-2.133,-4.033,0.904,1.471,1.588,0.293,-0.337,1.723,-2.725,1.669,-0.404,-1.443,-1.664,-0.259,0.237,-1.315,-0.454,-0.452,1.26,-0.639,-1.756,0.364,1.584,2.002,,test
-0.643,-0.529,-2.774,-0.792,0.386,2.318,-2.969,-2.127,-1.742,0.904,-0.98,1.935,0.903,-1.505,1.076,-2.29,1.492,-0.396,-1.27,-0.933,0.872,0.308,0.093,-0.374,-0.45,0.963,-0.501,-1.804,0.364,-0.548,1.354,,test
0.4,0.543,-2.282,-0.74,1.134,2.25,-2.761,-2.032,-0.412,0.904,-2.527,1.744,0.937,-0.65,1.076,-1.77,1.492,-0.392,-0.996,0.41,0.256,0.309,0.092,-0.259,1.286,0.781,-0.495,-1.614,0.364,-2.126,0.346,,test
0.58,0.398,-2.403,1.149,1.459,2.293,-2.593,-1.939,-0.792,0.904,-1.719,2.014,1.466,-1.243,0.499,-1.392,2.023,0.154,-1.032,0.949,0.133,0.309,0.794,-0.213,1.29,0.237,-0.014,-1.348,0.364,-1.872,0.94,,test
1.144,1.105,-1.974,1.895,1.421,2.377,-2.338,-1.814,0.676,0.904,-0.333,2.13,0.488,-1.387,0.17,-0.904,2.156,-0.355,-0.795,1.198,0.133,-0.54,0.794,-0.101,1.289,0.097,0.495,-0.765,0.008,-0.855,-0.118,,test
0.46,0.687,-2.275,1.95,1.387,2.466,-2.193,-1.694,-0.475,0.904,1.717,2.261,0.798,-1.804,0.14,-0.634,2.288,-0.567,-0.716,0.739,0.133,-0.619,0.797,-0.084,1.29,-0.145,1.472,-0.765,-0.646,1.312,1.505,,test
0.294,0.314,-2.275,1.977,0.838,2.172,-2.161,-1.589,-0.687,0.904,0.19,1.826,0.691,-1.476,-0.055,-1.048,2.288,-0.249,-0.439,0.381,0.51,0.207,0.797,-0.082,1.29,-0.039,0.969,-0.306,0.166,0.747,0.458,,test
0.457,0.503,-2.279,1.831,0.967,2.504,-2.082,-1.508,-0.207,0.904,-0.093,2.476,0.464,-2.082,-0.055,-0.901,2.288,-0.628,-0.259,0.057,0.812,0.326,0.794,-0.036,1.29,-0.238,2.293,-0.212,0.275,-0.282,1.301,,test
0.218,-0.051,-2.222,1.661,0.852,2.345,-2.078,-1.41,-0.504,0.904,-0.526,2.015,0.51,-1.38,-0.37,-1.171,1.89,-3.304,-0.451,-0.455,0.872,-1.479,0.89,-0.033,1.289,-0.367,-2.959,-0.203,0.305,-0.362,0.604,,test
-0.02,-0.138,-2.2,1.492,0.265,2.188,-1.954,-1.351,-0.515,0.904,-0.828,1.688,0.456,0.168,-0.597,-1.124,1.492,-0.229,-1.023,-0.884,0.133,0.141,1.5,-0.104,1.288,-0.576,-0.421,-0.242,0.186,-0.49,-0.628,,test
0.383,0.202,-1.858,1.235,-0.349,2.431,-1.674,-1.296,0.597,0.904,-0.965,2.146,-0.748,-0.542,-0.617,-0.472,1.492,-0.111,-0.638,-0.631,0.133,0.247,1.504,0.036,1.29,-1.189,0.139,-0.242,0.191,-0.895,-0.058,,test
0.483,0.785,-1.767,1.316,0.466,2.399,-1.501,-1.125,0.442,0.904,0.098,2.111,0.016,-0.171,-1.267,-0.258,1.492,-0.101,-0.769,-0.256,0.314,0.23,1.504,0.103,1.289,-1.289,-0.199,-0.316,0.245,-0.463,0.741,,test
0.554,0.66,-1.675,1.456,0.49,2.359,-1.318,-0.968,0.602,0.904,-0.029,2.004,0.173,-1.001,-1.267,-0.069,1.492,-0.107,-0.342,-0.202,0.163,0.25,1.504,0.114,1.289,-1.171,1.909,-0.012,0.245,-0.105,0.448,,test
0.639,0.671,-1.805,1.449,0.952,2.281,-1.329,-0.892,0.345,0.904,-0.014,2.057,0.208,-1.465,-1.262,-0.216,2.023,-0.755,-0.645,-0.328,0.133,-0.732,0.801,0.123,1.289,-0.997,-0.646,0.016,0.245,0.116,0.315,,test
0.175,0.377,-1.917,1.522,0.733,2.702,-1.311,-0.85,0.122,0.904,0.274,2.814,0.142,-2.1,-0.815,-0.27,2.023,-3.572,-0.444,-0.409,0.133,-0.696,0.79,0.131,1.287,-0.997,-4.499,0.175,-0.646,-0.049,1.23,,test
-0.753,-0.428,-2.244,1.705,0.216,2.294,-1.47,-0.834,-1.585,0.904,-1.008,1.882,0.794,-1.054,-0.775,-0.917,2.023,0.525,-0.913,-0.608,0.133,-0.224,0.793,0.023,-0.457,-0.178,0.972,0.089,-0.646,0.309,0.941,,test
0.672,0.899,-1.584,2.019,0.863,2.236,-1.376,-0.816,0.745,0.904,-1.764,1.713,0.28,-0.342,0.087,-0.521,2.023,0.524,-0.989,-0.505,0.133,-0.184,0.67,0.14,-0.456,0.291,0.202,-0.071,-0.646,-2.123,-0.133,,test
0.966,0.669,-1.539,1.855,0.476,2.364,-1.143,-0.773,0.886,0.904,0.011,1.959,0.122,0.12,0.277,-0.1,2.023,0.171,-0.857,0.051,0.133,-0.204,0.232,0.185,-0.455,0.196,-0.209,-0.065,-0.349,-0.317,-0.52,,test
1.239,1.147,-1.015,2.093,0.882,2.5,-0.928,-0.65,1.248,0.904,0.23,2.167,0.097,-0.41,0.277,0.111,1.935,0.159,-0.962,0.278,0.133,-0.182,0.231,0.275,0.423,-0.037,0.171,0.01,-0.349,0.166,-0.825,,test
1.492,1.375,-1.231,1.995,1.843,2.383,-0.821,-0.527,1.29,0.904,0.737,2.078,0.402,-0.172,-0.037,0.489,1.492,-0.007,-0.97,0.298,0.314,-0.175,0.755,0.301,0.426,-0.081,-0.611,0.191,-0.349,0.524,0.053,,test
1.578,1.546,-1.104,1.933,1.573,2.288,-0.742,-0.478,1.527,0.904,0.621,1.871,0.401,-0.479,-0.015,0.464,1.227,0.254,-1.061,0.235,0.314,-0.174,0.787,0.316,0.426,-0.006,0.469,0.191,-0.349,0.443,-0.57,,test
1.621,1.327,-0.985,1.933,1.426,2.176,-0.617,-0.388,1.655,0.904,0.479,1.696,0.254,-0.194,0.232,0.625,1.227,0.244,-0.952,0.255,0.872,-0.182,0.794,0.268,0.425,0.388,-0.014,0.484,-0.349,0.535,-1.055,,test
1.579,1.255,-0.493,2.077,1.258,2.298,-0.469,-0.247,1.661,0.904,0.328,1.812,0.218,0.566,0.556,0.981,0.961,0.25,-1.003,0.255,0.256,-0.175,0.231,0.274,0.425,0.495,-0.018,0.492,-0.349,0.23,-1.392,,test
1.554,1.076,-0.686,2.115,1.292,2.306,-0.335,-0.114,1.638,0.904,-0.122,1.888,0.238,-0.05,0.556,1.169,1.006,0.264,-0.926,0.764,0.133,-0.175,0.231,0.373,0.739,0.465,0.438,0.569,-0.349,-0.031,-0.423,,test
1.517,1.205,-0.067,2.354,1.27,2.38,-0.274,-0.058,1.581,0.904,0.55,1.807,0.277,0.452,0.615,1.135,1.227,0.258,-1.016,0.791,0.872,-0.174,0.231,0.314,0.737,0.408,1.009,0.615,-0.349,0.517,-2.082,,test
1.402,1.067,-0.343,2.539,1.236,2.412,-0.163,0.075,1.504,0.904,0.637,1.895,0.266,0.73,0.604,1.295,1.227,0.246,-0.839,0.821,0.872,-0.17,0.23,0.458,0.739,0.238,-0.057,0.615,-0.349,0.851,-1.367,,test
1.595,1.053,-0.444,2.603,1.393,2.418,-0.096,0.131,1.512,0.904,0.662,1.949,0.048,0.527,0.477,1.379,1.227,0.263,-0.801,0.831,0.133,-0.167,0.23,0.472,0.737,0.05,-0.199,0.55,-0.349,0.695,-0.892,,test
1.366,1.047,0.112,2.595,1.146,2.421,0.018,0.228,1.433,0.904,0.623,2.086,0.274,0.037,0.402,1.389,1.227,0.245,-0.928,0.906,-0.03,-0.171,0.231,0.199,0.738,0.081,0.801,0.547,-0.349,0.518,-1.842,,test
1.69,1.279,-0.449,2.511,1.472,2.243,0.043,0.228,1.826,0.904,0.918,1.555,-0.096,1.117,0.402,1.411,1.227,0.453,-1.231,0.898,-0.063,-0.182,0.231,0.503,0.737,0.032,-0.318,0.514,-0.349,0.925,-1.104,,test
1.393,1.127,-0.098,2.511,1.247,2.572,0.11,0.332,1.432,0.904,0.869,2.168,-0.028,0.612,0.477,1.507,1.227,0.543,-0.897,0.892,0.51,-0.187,0.23,0.437,0.736,0.113,-0.324,0.493,-0.349,0.793,-0.736,,test
1.562,1.06,-0.356,2.436,1.222,2.266,0.092,0.367,1.675,0.904,0.799,1.885,0.257,0.359,0.469,1.433,1.227,0.59,-0.861,0.641,0.51,-0.177,0.231,0.433,0.737,0.019,-0.105,0.493,-0.349,0.572,-1.071,,test
1.756,1.352,0.159,2.391,1.387,2.389,0.099,0.389,1.77,0.904,0.614,2.06,-0.019,0.08,0.383,1.508,1.227,-0.354,-1.041,0.687,-0.063,-0.171,0.233,0.426,0.736,0.216,-0.644,0.505,-0.349,0.679,-1.124,,test
1.987,1.579,-0.338,2.365,2.781,2.41,0.071,0.439,2.075,0.904,1.116,2.128,0.851,-0.441,0.535,1.546,1.227,0.345,-0.971,0.626,0.251,-0.171,0.234,0.555,0.734,0.329,0.034,0.513,-0.349,0.947,-0.527,,test
1.449,1.632,-0.627,2.231,3.433,2.241,-0.082,0.465,1.061,0.904,1.737,1.811,2.311,-0.045,0.769,1.164,1.227,0.336,-0.584,0.189,0.314,-0.171,0.231,0.617,0.734,0.668,0.082,0.595,-0.349,1.811,-0.233,,test
2.062,1.808,-0.231,2.261,2.766,2.323,-0.167,0.463,2.408,0.904,0.358,1.926,1.42,-0.07,0.886,1.066,1.227,0.073,-0.892,0.191,0.314,-0.199,-1.314,0.596,1.283,1.418,0.689,0.857,-0.349,0.55,-0.636,,test
2.1,1.974,-0.381,2.278,2.916,2.251,-0.258,0.421,2.234,0.904,0.341,1.853,1.402,-0.113,1.598,1.251,1.227,-0.98,-0.618,0.697,0.314,-0.179,-1.314,0.697,1.282,1.816,0.469,0.857,-0.349,0.362,-0.993,,test
1.764,1.753,-0.273,2.356,2.358,2.178,-0.272,0.446,1.974,0.904,0.431,1.557,1.719,0.604,1.598,1.229,1.227,0.072,-1.185,0.936,-0.063,-0.184,-1.313,0.781,-0.454,1.896,0.273,1.072,-0.349,0.441,-0.988,,test
1.218,1.423,-0.58,2.307,1.735,2.385,-0.251,0.446,1.23,0.904,0.527,1.954,1.734,-0.419,1.998,1.293,1.227,-0.146,-1.173,1.036,1.194,-0.172,-1.312,0.64,-0.453,1.666,0.525,1.08,-0.349,0.688,0.187,,test
1.61,1.341,0.738,2.393,1.567,2.188,-0.185,0.469,1.74,0.904,0.429,1.532,1.044,0.678,1.839,1.184,1.182,0.252,-1.146,1.105,1.445,-0.177,-1.311,0.786,-0.455,1.566,0.859,1.171,-0.349,0.436,-1.764,,test
1.343,1.144,0.569,2.428,1.264,2.363,0.019,0.526,1.337,0.904,1.029,2.055,0.612,-0.029,1.787,1.703,0.961,0.25,-1.436,0.765,1.445,-0.199,-1.105,0.586,-0.457,1.427,-0.057,1.087,-0.349,0.991,-1.209,,test
0.962,0.796,1.398,2.397,0.449,2.861,0.167,0.609,0.877,0.904,0.609,2.768,0.278,0.146,0.98,1.739,1.227,0.348,-0.841,0.643,1.445,-0.183,0.232,0.441,1.287,0.8,0.531,1.087,-0.349,0.803,-2.565,,test
1.443,1.196,0.6,2.378,1.429,2.281,0.218,0.616,1.456,0.904,0.579,1.896,0.018,0.35,0.461,1.844,1.227,0.343,-1.287,0.69,0.314,-0.187,0.476,0.414,1.284,0.069,0.215,0.813,-0.349,0.567,-1.467,,test
1.238,1.056,0.813,2.353,1.143,2.549,0.278,0.643,1.224,0.904,0.675,2.254,-0.135,0.324,0.201,1.862,1.227,0.08,-1.033,0.779,0.163,-0.186,0.766,0.436,1.634,-0.026,-0.353,0.798,-0.349,0.586,-0.766,,test
1.489,1.263,0.266,2.324,1.686,2.227,0.239,0.684,1.631,0.904,0.814,1.883,0.277,0.194,-0.234,1.631,1.006,0.073,-0.988,1.018,0.133,-0.199,0.801,0.506,2.137,-0.311,-0.388,0.633,-0.349,0.889,-0.951,,test
1.6,1.353,0.262,2.427,1.549,2.289,0.193,0.716,1.755,0.904,0.867,2.016,0.091,0.33,-0.234,1.625,0.961,0.066,-1.268,0.852,0.314,-0.175,0.795,0.402,2.141,-0.183,-0.529,0.643,-0.349,0.834,-1.079,,test
1.675,1.766,-0.135,2.437,2.49,2.669,0.158,0.708,1.551,0.904,0.981,2.766,0.994,-1.393,-0.35,1.506,1.227,0.077,-1.283,0.733,0.314,-0.183,0.795,0.544,2.138,-0.206,0.62,0.643,-0.349,0.946,-0.476,,test
1.429,1.96,-0.475,2.127,3.32,2.494,-0.078,0.722,1.083,0.904,1.039,2.331,2.475,-0.667,-0.154,1.08,1.227,-0.023,-1.171,0.594,0.314,-0.179,1.074,0.534,2.138,0.313,-0.38,0.775,-0.349,1.295,-0.156,,test
2.025,2.12,-0.325,1.941,3.766,2.75,-0.182,0.673,2.235,0.904,0.945,2.665,2.161,-0.303,-0.154,1.078,0.961,0.538,-1.353,0.425,0.314,-0.2,-0.302,0.676,2.132,0.313,-0.248,0.799,-0.349,0.943,-0.432,,test
1.332,1.732,-0.564,1.823,4.475,2.566,-0.356,0.689,0.937,0.904,1.012,2.557,4.011,-1.626,0.526,1.13,1.182,0.175,-0.408,-0.033,0.314,-0.201,-1.315,0.584,2.134,0.969,0.58,1.065,-0.349,1.211,0.745,,test
0.838,0.741,-0.431,1.226,3.628,2.309,-0.592,0.643,0.826,0.904,0.883,2.007,3.589,-0.412,1.07,0.652,1.227,-0.448,-0.636,-0.866,0.314,-0.356,-1.315,0.544,1.51,1.724,1.562,1.359,-0.349,0.72,0.727,,test
0.03,-0.191,-1.3,0.883,2.629,2.627,-0.859,0.592,-0.775,0.904,1.17,2.74,3.255,-2.31,1.342,0.309,0.696,-3.572,-0.452,-1.024,0.314,-1.08,-1.321,0.347,2.134,2.224,-4.498,1.359,-0.869,1.063,2.115,,test
-1.666,-2.246,-2.115,0.03,1.104,2.56,-1.297,0.312,-3.009,0.904,-1.126,2.634,2.274,-2.115,2.19,0.175,0.696,-3.574,0.207,-1.59,0.314,-0.869,-1.32,-0.013,2.133,2.401,-4.496,1.428,-0.646,-0.359,2.699,,test
-1.546,-2.904,-3.186,-0.81,-0.769,2.527,-5.446,-4.134,-3.31,-0.39,-2.579,2.391,-0.75,-1.709,0.791,-5.643,1.846,-1.211,0.075,0.92,0.872,-1.099,1.501,-2.041,0.734,1.269,0.824,-6.642,-0.943,-2.608,0.19,,test
-1.425,-2.155,-3.517,0.213,0.651,2.473,-4.969,-3.975,-4.044,0.042,-1.565,2.431,1.132,-3.118,1.154,-4.274,2.023,-3.573,-0.031,0.078,0.872,-0.968,0.793,-1.547,0.731,1.079,-4.496,-5.933,-0.794,-2.142,2.34,,test
-2.428,-3.492,-3.78,-0.192,0.325,2.505,-4.596,-3.776,-5.099,0.042,-2.355,2.516,2.018,-2.626,1.312,-4.418,2.023,-3.574,-0.294,-0.89,0.779,0.205,0.793,-1.385,0.495,1.538,-4.492,-5.161,0.661,-1.987,2.552,,test
0.803,0.185,-2.689,-0.04,1.467,2.446,-4.123,-3.615,0.198,0.042,-2.408,2.231,1.092,-1.239,1.717,-3.224,1.492,0.369,-0.295,0.178,1.036,-0.637,-0.128,-0.857,-0.457,1.82,0.886,-4.701,-0.522,-2.567,-0.35,,test
1.459,1.133,-2.218,0.222,2.408,2.076,-3.615,-3.338,0.696,0.042,-1.063,1.452,1.46,0.561,1.719,-2.082,1.492,0.254,-1.059,0.89,1.068,-0.208,0.235,-0.343,0.417,1.212,-0.049,-3.864,-0.586,-1.645,-0.557,,test
0.666,0.874,-2.091,0.491,1.431,2.485,-3.041,-2.969,0.015,0.042,0.965,2.369,1.072,-0.65,1.226,-1.052,1.492,0.258,-0.694,1.064,0.51,-0.18,0.239,-0.128,0.416,0.831,0.49,-3.005,-0.586,0.026,0.656,,test
0.564,0.624,-1.999,1.34,1.292,2.329,-2.733,-2.679,-0.554,0.042,-0.493,1.983,1.332,-0.031,1.226,-1.062,2.023,0.254,-0.756,0.977,0.51,-0.185,0.236,-0.099,0.419,0.654,0.358,-2.392,-0.349,0.092,0.253,,test
0.746,0.872,-1.736,1.93,1.406,2.459,-2.384,-2.468,-0.145,0.042,-0.525,2.111,1.005,-0.241,0.591,-0.841,2.023,0.248,-0.952,0.467,1.445,-0.193,0.435,0.017,0.418,0.36,0.773,-1.546,-0.349,-0.647,-0.194,,test
0.716,1.088,-1.657,2.077,1.109,2.4,-2.115,-2.262,-0.062,0.042,0.141,2.104,0.823,-0.214,0.503,-0.556,1.492,-0.918,-0.845,0.199,1.131,-0.193,0.566,0.064,0.418,0.021,0.26,-1.546,-0.349,0.232,0.052,,test
0.579,0.738,-1.367,1.969,0.841,2.169,-1.882,-2.057,-0.23,0.042,0.964,1.654,0.843,0.433,0.065,-0.457,1.492,0.438,-1.136,-0.3,1.068,-0.195,0.933,0.106,0.416,-0.092,0.61,-0.855,-0.349,0.983,-1.155,,test
0.894,1.174,-1.276,1.812,0.999,2.476,-1.62,-1.855,0.425,0.042,0.482,2.309,0.342,-0.4,-0.513,-0.171,1.492,-1.505,-0.775,-0.398,0.51,-0.187,1.477,0.188,0.417,-0.399,0.255,-0.616,-0.349,0.446,0.127,,test
-0.216,0.225,-1.727,1.648,1.208,2.337,-1.603,-1.673,-1.315,0.042,0.982,1.949,2.115,0.383,-0.513,-0.344,1.382,-0.09,-1.158,-1.155,0.51,-0.205,1.479,0.094,0.419,-0.718,1.265,-0.404,-0.349,0.882,0.893,,test
